DATE(MM/DD/YYYY),MST,Avg Wind Speed @ 40ft [MPH],Avg Wind Direction @ 40ft [deg from N]
9/22/2006,08:40,2.576,176.6
9/22/2006,08:50,.996,138.1
9/22/2006,09:00,1.285,160.1
9/22/2006,09:10,1.367,202.7
9/22/2006,09:20,3.444,187.2
9/22/2006,09:30,2.535,234
9/22/2006,09:40,2.181,258.4
9/22/2006,09:50,3.296,208
9/22/2006,10:00,1.573,195.4
9/22/2006,10:10,1.789,209.2
9/22/2006,10:20,2.964,235.1
9/22/2006,10:30,2.026,309.4
9/22/2006,10:40,.98,356.9
9/22/2006,10:50,3.822,244.6
9/22/2006,11:00,3.145,194.4
9/22/2006,11:10,3.643,207.5
9/22/2006,11:20,2.418,202.2
9/22/2006,11:30,1.528,295.3
9/22/2006,11:40,1.94,155.4
9/22/2006,11:50,2.09,150
9/22/2006,12:00,1.456,275.3
9/22/2006,12:10,1.413,267.5
9/22/2006,12:20,1.256,289.9
9/22/2006,12:30,3.034,273
9/22/2006,12:40,2.411,324
9/22/2006,12:50,1.641,274.5
9/22/2006,13:00,1.825,269.7
9/22/2006,13:10,1.412,228.6
9/22/2006,13:20,1.369,211.4
9/22/2006,13:30,2.739,156.8
9/22/2006,13:40,1.348,142.7
9/22/2006,13:50,1.268,177
9/22/2006,14:00,1.71,186.2
9/22/2006,14:10,2.268,196.6
9/22/2006,14:20,2.871,173.8
9/22/2006,14:30,1.578,171.9
9/22/2006,14:40,1.471,160
9/22/2006,14:50,2.258,168.1
9/22/2006,15:00,1.01,342
9/22/2006,15:10,2.069,164.5
9/22/2006,15:20,2.634,145.2
9/22/2006,15:30,2.254,157.9
9/22/2006,15:40,2.22,164.8
9/22/2006,15:50,3.024,206.3
9/22/2006,16:00,1.562,247.9
9/22/2006,16:10,1.334,289
9/22/2006,16:20,1.033,103.9
9/22/2006,16:30,1.02,180.3
9/22/2006,16:40,.83,320.7
9/22/2006,16:50,2.789,237.4
9/22/2006,17:00,2.998,271.1
9/22/2006,17:10,6.103,300.7
9/22/2006,17:20,5.048,301.2
9/22/2006,17:30,4.555,357.9
9/22/2006,17:40,5.448,263.8
9/22/2006,17:50,5.716,272.1
9/22/2006,18:00,4.168,260.1
9/22/2006,18:10,2.071,245.9
9/22/2006,18:20,2.416,199.7
9/22/2006,18:30,1.199,164.5
9/22/2006,18:40,.973,340.5
9/22/2006,18:50,2.347,311.3
9/22/2006,19:00,1.94,3.492
9/22/2006,19:10,.893,354.6
9/22/2006,19:20,1.596,322.2
9/22/2006,19:30,2.505,332.2
9/22/2006,19:40,2.407,308.7
9/22/2006,19:50,2.715,315.3
9/22/2006,20:00,2.116,309.4
9/22/2006,20:10,1.114,303.8
9/22/2006,20:20,.805,312.1
9/22/2006,20:30,.792,308.1
9/22/2006,20:40,.792,45.48
9/22/2006,20:50,.792,286.3
9/22/2006,21:00,.844,181
9/22/2006,21:10,.829,172.3
9/22/2006,21:20,.792,183.7
9/22/2006,21:30,.792,213.4
9/22/2006,21:40,.792,110.9
9/22/2006,21:50,.808,195.5
9/22/2006,22:00,.799,214.5
9/22/2006,22:10,.792,186.2
9/22/2006,22:20,.792,117.8
9/22/2006,22:30,.794,145
9/22/2006,22:40,.792,241.7
9/22/2006,22:50,.792,232.8
9/22/2006,23:00,.792,168.8
9/22/2006,23:10,.792,96.1
9/22/2006,23:20,.792,82.7
9/22/2006,23:30,.792,271.7
9/22/2006,23:40,.792,71.4
9/22/2006,23:50,.792,43.51
9/23/2006,00:00,.792,313.2
9/23/2006,00:10,.792,90.6
9/23/2006,00:20,.902,24.08
9/23/2006,00:30,.809,221.2
9/23/2006,00:40,.874,18.01
9/23/2006,00:50,.83,219.2
9/23/2006,01:00,.792,112.3
9/23/2006,01:10,1.096,59.41
9/23/2006,01:20,1.443,48.09
9/23/2006,01:30,1.719,16.3
9/23/2006,01:40,.991,257
9/23/2006,01:50,1.253,307.9
9/23/2006,02:00,1.98,2.537
9/23/2006,02:10,1.567,4.544
9/23/2006,02:20,2.544,2.933
9/23/2006,02:30,2.496,352.4
9/23/2006,02:40,.946,273.2
9/23/2006,02:50,1.637,25.48
9/23/2006,03:00,1.74,42.14
9/23/2006,03:10,.794,318.8
9/23/2006,03:20,1.755,19.98
9/23/2006,03:30,1.567,9.13
9/23/2006,03:40,1.332,.937
9/23/2006,03:50,1.103,176.3
9/23/2006,04:00,3.27,82.4
9/23/2006,04:10,1.66,29.25
9/23/2006,04:20,.951,11.1
9/23/2006,04:30,.797,18.71
9/23/2006,04:40,1.739,83.5
9/23/2006,04:50,.981,65.36
9/23/2006,05:00,1.779,20.24
9/23/2006,05:10,1.888,35.01
9/23/2006,05:20,2.105,16.31
9/23/2006,05:30,1.28,41.56
9/23/2006,05:40,.794,39.66
9/23/2006,05:50,.794,107.9
9/23/2006,06:00,1.006,45.76
9/23/2006,06:10,.792,124.3
9/23/2006,06:20,1.134,21.28
9/23/2006,06:30,.792,122.9
9/23/2006,06:40,1.229,70.8
9/23/2006,06:50,.792,62.63
9/23/2006,07:00,.878,56.31
9/23/2006,07:10,1.193,50.3
9/23/2006,07:20,1.125,98.6
9/23/2006,07:30,.792,146.7
9/23/2006,07:40,.793,74.1
9/23/2006,07:50,.794,247.8
9/23/2006,08:00,1.651,322.6
9/23/2006,08:10,2.753,294.1
9/23/2006,08:20,3.238,292.7
9/23/2006,08:30,2.517,276
9/23/2006,08:40,4.441,297.5
9/23/2006,08:50,4.549,252.7
9/23/2006,09:00,6.706,268.9
9/23/2006,09:10,6.804,281.3
9/23/2006,09:20,7.04,284.8
9/23/2006,09:30,7.39,276
9/23/2006,09:40,6.88,273.6
9/23/2006,09:50,6.553,265.3
9/23/2006,10:00,3.332,272.1
9/23/2006,10:10,7.97,245
9/23/2006,10:20,7.88,279
9/23/2006,10:30,5.689,273.3
9/23/2006,10:40,7.54,264.6
9/23/2006,10:50,8.17,272
9/23/2006,11:00,10.42,269.9
9/23/2006,11:10,7.97,250.8
9/23/2006,11:20,6.784,311.9
9/23/2006,11:30,5.495,275.4
9/23/2006,11:40,3.736,74.6
9/23/2006,11:50,3.372,239.5
9/23/2006,12:00,3.472,342.9
9/23/2006,12:10,4.444,292.9
9/23/2006,12:20,5.722,308.4
9/23/2006,12:30,6.34,296.5
9/23/2006,12:40,7.11,291.3
9/23/2006,12:50,8.82,282
9/23/2006,13:00,6.586,313.2
9/23/2006,13:10,7.07,309.7
9/23/2006,13:20,6.912,301.1
9/23/2006,13:30,6.17,316.1
9/23/2006,13:40,6.76,295.8
9/23/2006,13:50,7.93,299.6
9/23/2006,14:00,7.63,291.5
9/23/2006,14:10,8.34,314.3
9/23/2006,14:20,5.936,310.7
9/23/2006,14:30,7.62,282.7
9/23/2006,14:40,6.285,323.1
9/23/2006,14:50,6.745,295.4
9/23/2006,15:00,5.613,301.1
9/23/2006,15:10,5.614,323.2
9/23/2006,15:20,5.157,302.6
9/23/2006,15:30,6.906,280
9/23/2006,15:40,8.36,303
9/23/2006,15:50,7.91,290
9/23/2006,16:00,8.36,295.2
9/23/2006,16:10,7.89,315.1
9/23/2006,16:20,7.72,293.3
9/23/2006,16:30,6.62,284.1
9/23/2006,16:40,6.077,304.1
9/23/2006,16:50,7.02,314.1
9/23/2006,17:00,5.62,320.9
9/23/2006,17:10,4.643,303.1
9/23/2006,17:20,4.277,300.9
9/23/2006,17:30,5.516,327.4
9/23/2006,17:40,5.113,316.5
9/23/2006,17:50,4.445,302.2
9/23/2006,18:00,3.692,323
9/23/2006,18:10,4.456,334.4
9/23/2006,18:20,3.776,330.3
9/23/2006,18:30,2.501,337.3
9/23/2006,18:40,1.903,331.1
9/23/2006,18:50,2.184,343.3
9/23/2006,19:00,2.658,355.3
9/23/2006,19:10,2.648,354.1
9/23/2006,19:20,1.826,5.97
9/23/2006,19:30,1.288,33.35
9/23/2006,19:40,1.078,34.29
9/23/2006,19:50,.95,44.83
9/23/2006,20:00,1.488,98.3
9/23/2006,20:10,.794,100
9/23/2006,20:20,.792,35.73
9/23/2006,20:30,.995,42.78
9/23/2006,20:40,.825,45.98
9/23/2006,20:50,.793,70.7
9/23/2006,21:00,.792,97.4
9/23/2006,21:10,2.186,111
9/23/2006,21:20,.936,69.78
9/23/2006,21:30,.875,16.62
9/23/2006,21:40,.793,42.03
9/23/2006,21:50,1.654,19.71
9/23/2006,22:00,1.048,25.84
9/23/2006,22:10,1.242,88.6
9/23/2006,22:20,1.807,122.6
9/23/2006,22:30,.807,111.4
9/23/2006,22:40,.792,40.29
9/23/2006,22:50,.865,139.6
9/23/2006,23:00,.794,115.8
9/23/2006,23:10,.792,87.8
9/23/2006,23:20,1.019,2.502
9/23/2006,23:30,.792,325.1
9/23/2006,23:40,1.873,10.24
9/23/2006,23:50,.803,47.38
9/24/2006,00:00,1.176,105.9
9/24/2006,00:10,.792,3.278
9/24/2006,00:20,.794,22.57
9/24/2006,00:30,.793,38.41
9/24/2006,00:40,.794,45.02
9/24/2006,00:50,.887,67.93
9/24/2006,01:00,.792,9.3
9/24/2006,01:10,.882,127
9/24/2006,01:20,.792,22.93
9/24/2006,01:30,.881,58.23
9/24/2006,01:40,.948,90
9/24/2006,01:50,.792,330.1
9/24/2006,02:00,.973,111.4
9/24/2006,02:10,.792,348.5
9/24/2006,02:20,.796,21.42
9/24/2006,02:30,.834,53.47
9/24/2006,02:40,1.012,20.76
9/24/2006,02:50,1.143,34.33
9/24/2006,03:00,.889,31.11
9/24/2006,03:10,1.795,92.9
9/24/2006,03:20,.794,164.8
9/24/2006,03:30,.861,120.5
9/24/2006,03:40,.793,91.2
9/24/2006,03:50,.793,53.04
9/24/2006,04:00,1.088,14.7
9/24/2006,04:10,.793,31.15
9/24/2006,04:20,.792,53.94
9/24/2006,04:30,1.65,123.4
9/24/2006,04:40,.792,120.6
9/24/2006,04:50,.792,217.3
9/24/2006,05:00,.924,7.77
9/24/2006,05:10,1.804,11.88
9/24/2006,05:20,1.693,48.81
9/24/2006,05:30,1.566,86.1
9/24/2006,05:40,1.397,101.7
9/24/2006,05:50,1.117,95.9
9/24/2006,06:00,.792,304
9/24/2006,06:10,1.382,88.5
9/24/2006,06:20,.975,6.105
9/24/2006,06:30,.792,3.163
9/24/2006,06:40,.943,11.66
9/24/2006,06:50,1.438,93.9
9/24/2006,07:00,1.547,114.4
9/24/2006,07:10,.792,121.4
9/24/2006,07:20,.793,277.8
9/24/2006,07:30,.793,247.2
9/24/2006,07:40,.792,173
9/24/2006,07:50,1.439,150
9/24/2006,08:00,2.652,231.9
9/24/2006,08:10,1.632,185
9/24/2006,08:20,2.902,187.1
9/24/2006,08:30,3.345,188
9/24/2006,08:40,2.924,208.7
9/24/2006,08:50,2.109,159.8
9/24/2006,09:00,1.12,207
9/24/2006,09:10,2.844,161.2
9/24/2006,09:20,3.621,196.3
9/24/2006,09:30,3.189,96.6
9/24/2006,09:40,2.624,124.1
9/24/2006,09:50,2.884,162
9/24/2006,10:00,5.805,220.1
9/24/2006,10:10,3.582,178.7
9/24/2006,10:20,3.544,197.9
9/24/2006,10:30,4.62,204.7
9/24/2006,10:40,4.28,215.8
9/24/2006,10:50,3.062,113
9/24/2006,11:00,2.684,188.3
9/24/2006,11:10,3.348,278.2
9/24/2006,11:20,4.082,281.6
9/24/2006,11:30,5.918,204.7
9/24/2006,11:40,4.655,222.1
9/24/2006,11:50,5.116,173.1
9/24/2006,12:00,3.258,168.2
9/24/2006,12:10,7.08,180.6
9/24/2006,12:20,5.804,222.2
9/24/2006,12:30,3.739,197.9
9/24/2006,12:40,4.737,228.9
9/24/2006,12:50,3.889,242.6
9/24/2006,13:00,4.561,236.9
9/24/2006,13:10,2.62,195.3
9/24/2006,13:20,3.58,199
9/24/2006,13:30,6.608,216.8
9/24/2006,13:40,4.921,252.5
9/24/2006,13:50,6.521,237.1
9/24/2006,14:00,6.269,240.7
9/24/2006,14:10,8.06,255.5
9/24/2006,14:20,8.24,278.8
9/24/2006,14:30,6.096,293.8
9/24/2006,14:40,8.63,288
9/24/2006,14:50,6.686,265.6
9/24/2006,15:00,6.586,285.5
9/24/2006,15:10,8.94,311.7
9/24/2006,15:20,8.33,296.9
9/24/2006,15:30,8.02,297.9
9/24/2006,15:40,8.68,329.3
9/24/2006,15:50,8.07,285.5
9/24/2006,16:00,7.23,299.6
9/24/2006,16:10,6.51,288.7
9/24/2006,16:20,9.24,295.8
9/24/2006,16:30,8.02,298
9/24/2006,16:40,8.77,296.8
9/24/2006,16:50,7.13,315.2
9/24/2006,17:00,7.35,303.4
9/24/2006,17:10,8.34,290.5
9/24/2006,17:20,5.095,326.1
9/24/2006,17:30,6.999,307.8
9/24/2006,17:40,4.403,319.9
9/24/2006,17:50,3.703,329.5
9/24/2006,18:00,3.842,325.2
9/24/2006,18:10,4.415,332.9
9/24/2006,18:20,2.901,336.4
9/24/2006,18:30,3.27,347.3
9/24/2006,18:40,3.52,348.4
9/24/2006,18:50,4.315,351.2
9/24/2006,19:00,4.23,348.5
9/24/2006,19:10,4.942,358.1
9/24/2006,19:20,4.599,358.5
9/24/2006,19:30,4.508,353
9/24/2006,19:40,5.181,354.6
9/24/2006,19:50,4.863,351.6
9/24/2006,20:00,5.326,356.9
9/24/2006,20:10,5.587,357.9
9/24/2006,20:20,4.79,357.9
9/24/2006,20:30,2.659,357.3
9/24/2006,20:40,2.729,95.1
9/24/2006,20:50,2.137,82.4
9/24/2006,21:00,1.455,64.26
9/24/2006,21:10,.792,349.9
9/24/2006,21:20,1.911,81.4
9/24/2006,21:30,1.75,134.6
9/24/2006,21:40,.874,301.6
9/24/2006,21:50,.888,320.1
9/24/2006,22:00,1.743,77.2
9/24/2006,22:10,.939,18.05
9/24/2006,22:20,1.094,16.52
9/24/2006,22:30,1.053,120.9
9/24/2006,22:40,3.331,85.2
9/24/2006,22:50,2.035,122.6
9/24/2006,23:00,1.004,87.7
9/24/2006,23:10,.909,79.1
9/24/2006,23:20,1.32,19.66
9/24/2006,23:30,1.248,116.7
9/24/2006,23:40,.838,115.2
9/24/2006,23:50,.792,143
9/25/2006,00:00,1.476,148.9
9/25/2006,00:10,.917,11.63
9/25/2006,00:20,3.085,4.642
9/25/2006,00:30,.811,61.39
9/25/2006,00:40,1.763,123.1
9/25/2006,00:50,.792,20.48
9/25/2006,01:00,.792,161.9
9/25/2006,01:10,1.752,111.3
9/25/2006,01:20,.879,37.94
9/25/2006,01:30,.792,289.1
9/25/2006,01:40,.826,25.54
9/25/2006,01:50,.857,142.2
9/25/2006,02:00,.999,79.4
9/25/2006,02:10,1.466,77.5
9/25/2006,02:20,1.267,80.6
9/25/2006,02:30,1.477,99.6
9/25/2006,02:40,.792,216
9/25/2006,02:50,.804,343.9
9/25/2006,03:00,.807,37.12
9/25/2006,03:10,.792,139
9/25/2006,03:20,.895,57.75
9/25/2006,03:30,.802,42.93
9/25/2006,03:40,.794,48.85
9/25/2006,03:50,1.211,92.9
9/25/2006,04:00,.792,324.1
9/25/2006,04:10,1.125,39.96
9/25/2006,04:20,1.529,14.58
9/25/2006,04:30,.792,92.6
9/25/2006,04:40,.792,77.7
9/25/2006,04:50,.795,72.6
9/25/2006,05:00,1.34,134
9/25/2006,05:10,.818,29.38
9/25/2006,05:20,.792,223
9/25/2006,05:30,.8,27.06
9/25/2006,05:40,.792,44.79
9/25/2006,05:50,1.423,67.92
9/25/2006,06:00,.792,20.03
9/25/2006,06:10,2.417,12.25
9/25/2006,06:20,.792,16.06
9/25/2006,06:30,1.226,137.4
9/25/2006,06:40,.845,60.78
9/25/2006,06:50,1.079,101.8
9/25/2006,07:00,.799,155.1
9/25/2006,07:10,1.014,156.8
9/25/2006,07:20,1.056,195.4
9/25/2006,07:30,.792,283.8
9/25/2006,07:40,.793,263.1
9/25/2006,07:50,.793,168.1
9/25/2006,08:00,.864,266.8
9/25/2006,08:10,.793,203.9
9/25/2006,08:20,1.154,214.4
9/25/2006,08:30,1.684,240.3
9/25/2006,08:40,2.775,244.8
9/25/2006,08:50,2.485,256.4
9/25/2006,09:00,3.149,237.2
9/25/2006,09:10,2.756,200.1
9/25/2006,09:20,1.647,232.2
9/25/2006,09:30,2.666,178.6
9/25/2006,09:40,3.201,203.5
9/25/2006,09:50,4.841,226.6
9/25/2006,10:00,5.086,206.2
9/25/2006,10:10,4.389,205.6
9/25/2006,10:20,3.803,200
9/25/2006,10:30,4.457,254.5
9/25/2006,10:40,5.327,248.2
9/25/2006,10:50,5.643,246.3
9/25/2006,11:00,5.883,215.6
9/25/2006,11:10,5.434,224.7
9/25/2006,11:20,4.394,236.3
9/25/2006,11:30,3.897,195.9
9/25/2006,11:40,6.737,226.2
9/25/2006,11:50,5.522,196.4
9/25/2006,12:00,5.515,187.3
9/25/2006,12:10,6.027,227.7
9/25/2006,12:20,3.655,214.5
9/25/2006,12:30,5.525,192.4
9/25/2006,12:40,7.68,232.7
9/25/2006,12:50,7.14,220.2
9/25/2006,13:00,5.827,220.1
9/25/2006,13:10,5.629,233.8
9/25/2006,13:20,8.33,262.5
9/25/2006,13:30,8.07,274.2
9/25/2006,13:40,6.406,251.4
9/25/2006,13:50,5.308,232.5
9/25/2006,14:00,7.16,224
9/25/2006,14:10,7.22,224.7
9/25/2006,14:20,5.641,308.2
9/25/2006,14:30,6.306,225.9
9/25/2006,14:40,7.08,244.9
9/25/2006,14:50,6.366,295.2
9/25/2006,15:00,5.29,224.3
9/25/2006,15:10,10.03,283.9
9/25/2006,15:20,5.855,293.5
9/25/2006,15:30,3.787,278.1
9/25/2006,15:40,3.417,347
9/25/2006,15:50,4.159,300.1
9/25/2006,16:00,5.477,271.9
9/25/2006,16:10,7.15,290.4
9/25/2006,16:20,5.558,302.8
9/25/2006,16:30,6.406,298.6
9/25/2006,16:40,7.08,282.1
9/25/2006,16:50,6.27,288
9/25/2006,17:00,7.1,289.7
9/25/2006,17:10,5.761,296.8
9/25/2006,17:20,6.736,302.8
9/25/2006,17:30,5.986,308.5
9/25/2006,17:40,5.711,311
9/25/2006,17:50,5.135,320.8
9/25/2006,18:00,2.938,337.9
9/25/2006,18:10,3.848,342.9
9/25/2006,18:20,3.813,350.6
9/25/2006,18:30,3.936,3.919
9/25/2006,18:40,3.798,4.593
9/25/2006,18:50,3.98,3.811
9/25/2006,19:00,4.719,8.99
9/25/2006,19:10,3.667,6.987
9/25/2006,19:20,4.211,9.05
9/25/2006,19:30,2.825,2.28
9/25/2006,19:40,.859,109
9/25/2006,19:50,2.588,106.3
9/25/2006,20:00,2.393,98.5
9/25/2006,20:10,1.117,101.9
9/25/2006,20:20,1.583,106.2
9/25/2006,20:30,1.04,65
9/25/2006,20:40,2.278,1.146
9/25/2006,20:50,.794,104.5
9/25/2006,21:00,.841,27.85
9/25/2006,21:10,.793,.415
9/25/2006,21:20,.924,133.8
9/25/2006,21:30,1.174,109
9/25/2006,21:40,.792,115.9
9/25/2006,21:50,1.469,187.9
9/25/2006,22:00,.793,201.7
9/25/2006,22:10,.793,334.3
9/25/2006,22:20,1.473,28.41
9/25/2006,22:30,.896,5.829
9/25/2006,22:40,1.202,19.38
9/25/2006,22:50,1.108,25.62
9/25/2006,23:00,1.121,155.2
9/25/2006,23:10,.792,62.64
9/25/2006,23:20,2.975,95.7
9/25/2006,23:30,.792,115.9
9/25/2006,23:40,.792,47.77
9/25/2006,23:50,1.094,47.4
9/26/2006,00:00,1.798,19.51
9/26/2006,00:10,.792,18.73
9/26/2006,00:20,1.763,72
9/26/2006,00:30,.792,327.1
9/26/2006,00:40,.792,28.5
9/26/2006,00:50,1.704,92.3
9/26/2006,01:00,1.157,48.77
9/26/2006,01:10,.792,329.3
9/26/2006,01:20,1.157,123.4
9/26/2006,01:30,.792,341.3
9/26/2006,01:40,1.264,172.6
9/26/2006,01:50,1.716,78.9
9/26/2006,02:00,.898,342.8
9/26/2006,02:10,.792,88.2
9/26/2006,02:20,1.795,81.9
9/26/2006,02:30,1.066,86.1
9/26/2006,02:40,1.146,320.1
9/26/2006,02:50,1.799,352.6
9/26/2006,03:00,1.626,137.1
9/26/2006,03:10,.794,22.15
9/26/2006,03:20,.793,68.1
9/26/2006,03:30,2.052,15.67
9/26/2006,03:40,3.52,353.3
9/26/2006,03:50,3.88,349.9
9/26/2006,04:00,1.67,10.42
9/26/2006,04:10,3.234,354.3
9/26/2006,04:20,1.74,110.7
9/26/2006,04:30,2.461,92.4
9/26/2006,04:40,1.391,119.1
9/26/2006,04:50,.879,69.61
9/26/2006,05:00,1.121,34.37
9/26/2006,05:10,.943,355.3
9/26/2006,05:20,1.144,59.03
9/26/2006,05:30,1.47,108.5
9/26/2006,05:40,.889,195.8
9/26/2006,05:50,.826,125.8
9/26/2006,06:00,1.82,79.5
9/26/2006,06:10,.885,61.35
9/26/2006,06:20,.792,9.43
9/26/2006,06:30,1.183,67.37
9/26/2006,06:40,.842,58.14
9/26/2006,06:50,.792,343.5
9/26/2006,07:00,.792,357.1
9/26/2006,07:10,1.554,107.1
9/26/2006,07:20,.793,142.7
9/26/2006,07:30,1.784,106.3
9/26/2006,07:40,.852,119.9
9/26/2006,07:50,.793,198.7
9/26/2006,08:00,.846,200.5
9/26/2006,08:10,2.431,198.3
9/26/2006,08:20,2.435,146.5
9/26/2006,08:30,2.069,177.6
9/26/2006,08:40,2.552,207.6
9/26/2006,08:50,2.009,250.8
9/26/2006,09:00,6.584,326.9
9/26/2006,09:10,4.767,308.8
9/26/2006,09:20,7.43,263.4
9/26/2006,09:30,8.95,294.5
9/26/2006,09:40,8.57,300.1
9/26/2006,09:50,8.82,301.8
9/26/2006,10:00,9.29,293.8
9/26/2006,10:10,9.07,293.3
9/26/2006,10:20,11.74,293.8
9/26/2006,10:30,9.45,287.9
9/26/2006,10:40,7.23,316.4
9/26/2006,10:50,11.08,297.7
9/26/2006,11:00,7.69,292.5
9/26/2006,11:10,9.17,287.3
9/26/2006,11:20,5.465,300.8
9/26/2006,11:30,7.92,293.2
9/26/2006,11:40,9.11,302.3
9/26/2006,11:50,10.16,304.9
9/26/2006,12:00,8.51,287.7
9/26/2006,12:10,9.55,294
9/26/2006,12:20,8.93,279
9/26/2006,12:30,8.61,293
9/26/2006,12:40,8.63,307
9/26/2006,12:50,10.09,284.2
9/26/2006,13:00,10.82,281.4
9/26/2006,13:10,10.8,288.7
9/26/2006,13:20,7.77,277.8
9/26/2006,13:30,10,284.8
9/26/2006,13:40,9.56,298.5
9/26/2006,13:50,10.25,278.9
9/26/2006,14:00,11.03,287.9
9/26/2006,14:10,9.34,296.1
9/26/2006,14:20,9.27,280.8
9/26/2006,14:30,11.39,298.8
9/26/2006,14:40,10.78,302.6
9/26/2006,14:50,9.7,304.4
9/26/2006,15:00,10.97,297.9
9/26/2006,15:10,9.33,313.4
9/26/2006,15:20,9.51,285.8
9/26/2006,15:30,10.6,304.1
9/26/2006,15:40,8.89,287.6
9/26/2006,15:50,8.11,294.6
9/26/2006,16:00,8.17,276.4
9/26/2006,16:10,10.62,291.8
9/26/2006,16:20,9.89,296.6
9/26/2006,16:30,9.42,291.5
9/26/2006,16:40,9.76,294.9
9/26/2006,16:50,7.09,296.8
9/26/2006,17:00,9.51,300.2
9/26/2006,17:10,8.22,306.6
9/26/2006,17:20,9.72,298.3
9/26/2006,17:30,10.7,305.2
9/26/2006,17:40,8.99,298.4
9/26/2006,17:50,4.956,296.1
9/26/2006,18:00,4.991,311.4
9/26/2006,18:10,6.327,315.2
9/26/2006,18:20,5.267,319.3
9/26/2006,18:30,7.38,322.5
9/26/2006,18:40,6.278,313
9/26/2006,18:50,5.519,330.1
9/26/2006,19:00,7.85,316.5
9/26/2006,19:10,5.534,324.3
9/26/2006,19:20,4.913,349.2
9/26/2006,19:30,2.787,356.4
9/26/2006,19:40,1.593,25.02
9/26/2006,19:50,1.725,12.81
9/26/2006,20:00,1.123,.2
9/26/2006,20:10,2.085,3.846
9/26/2006,20:20,4.317,359.3
9/26/2006,20:30,3.9,330.3
9/26/2006,20:40,3.664,316.2
9/26/2006,20:50,2.498,314.4
9/26/2006,21:00,1.808,335
9/26/2006,21:10,1.658,323.4
9/26/2006,21:20,2.92,314.5
9/26/2006,21:30,1.64,11.85
9/26/2006,21:40,2.267,8.29
9/26/2006,21:50,2.73,351.3
9/26/2006,22:00,2.459,308.9
9/26/2006,22:10,2.81,344.4
9/26/2006,22:20,3.231,357.8
9/26/2006,22:30,5.102,7.19
9/26/2006,22:40,2.778,350
9/26/2006,22:50,2.964,13.36
9/26/2006,23:00,2.567,21
9/26/2006,23:10,2.052,356
9/26/2006,23:20,.879,357
9/26/2006,23:30,2.362,26.41
9/26/2006,23:40,2.657,26.68
9/26/2006,23:50,1.407,21
9/27/2006,00:00,2.496,30.13
9/27/2006,00:10,.996,45.13
9/27/2006,00:20,.989,25.76
9/27/2006,00:30,1.453,109.5
9/27/2006,00:40,.798,236.4
9/27/2006,00:50,1.46,64.02
9/27/2006,01:00,3.031,22.26
9/27/2006,01:10,.792,155.2
9/27/2006,01:20,2.029,29.67
9/27/2006,01:30,1.154,45.95
9/27/2006,01:40,1.912,73.4
9/27/2006,01:50,2.125,52.92
9/27/2006,02:00,2.011,41.94
9/27/2006,02:10,1.798,60.83
9/27/2006,02:20,2.44,193.3
9/27/2006,02:30,2.029,347.6
9/27/2006,02:40,3.302,18.97
9/27/2006,02:50,1.247,337.4
9/27/2006,03:00,3.442,15.46
9/27/2006,03:10,2.826,159.8
9/27/2006,03:20,1.164,52.63
9/27/2006,03:30,3.277,92.2
9/27/2006,03:40,1.013,311.7
9/27/2006,03:50,2.542,161.2
9/27/2006,04:00,1.554,124
9/27/2006,04:10,1.719,105
9/27/2006,04:20,1.365,37.21
9/27/2006,04:30,2.496,52.38
9/27/2006,04:40,1.761,33.04
9/27/2006,04:50,.936,355.2
9/27/2006,05:00,.796,5.664
9/27/2006,05:10,.809,18.6
9/27/2006,05:20,2.122,348
9/27/2006,05:30,4.717,328.6
9/27/2006,05:40,4.464,332.4
9/27/2006,05:50,4.18,330.9
9/27/2006,06:00,4.13,328.6
9/27/2006,06:10,3.752,334.8
9/27/2006,06:20,3.123,339.5
9/27/2006,06:30,2.994,326.9
9/27/2006,06:40,2.563,344.9
9/27/2006,06:50,2.679,342.4
9/27/2006,07:00,2.19,331.1
9/27/2006,07:10,3.624,327.5
9/27/2006,07:20,4.865,315.7
9/27/2006,07:30,5.222,311.8
9/27/2006,07:40,6.523,317
9/27/2006,07:50,9.25,323.8
9/27/2006,08:00,8.69,319.3
9/27/2006,08:10,7.26,322.2
9/27/2006,08:20,7.73,327.2
9/27/2006,08:30,5.125,333
9/27/2006,08:40,4.759,353.1
9/27/2006,08:50,5.826,335.6
9/27/2006,09:00,3.782,332.8
9/27/2006,09:10,7.48,318.9
9/27/2006,09:20,8.86,304.5
9/27/2006,09:30,10.67,311.6
9/27/2006,09:40,10.77,304.4
9/27/2006,09:50,9.47,321.3
9/27/2006,10:00,11.69,310.3
9/27/2006,10:10,8.79,299.7
9/27/2006,10:20,10.08,281.4
9/27/2006,10:30,11.21,297.3
9/27/2006,10:40,10.47,298.6
9/27/2006,10:50,10.27,295.2
9/27/2006,11:00,8.82,304.4
9/27/2006,11:10,11.49,311.7
9/27/2006,11:20,9.13,313.9
9/27/2006,11:30,9.88,303.4
9/27/2006,11:40,9.43,311.6
9/27/2006,11:50,11.56,293.1
9/27/2006,12:00,12.39,297.8
9/27/2006,12:10,12.24,300.6
9/27/2006,12:20,9.66,310.3
9/27/2006,12:30,10.52,307
9/27/2006,12:40,9.66,299.1
9/27/2006,12:50,9.62,301.7
9/27/2006,13:00,6.691,304
9/27/2006,13:10,7.53,279
9/27/2006,13:20,10.66,316.9
9/27/2006,13:30,9.78,278.7
